FLOW serial number,FLOW source,FLOW destination,FLOW duration,FLOW packet count,FLOW bytes count,FLOW TX time difference median,FLOW TX time difference variance,FLOW packet length median,FLOW packet length variance,FLOW to router or broadcast,FLOW answer count,FLOW answer length median,FLOW answer length variance,FLOW response time median,FLOW response time variance,FLOW label
48.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.948715,38,10868,0.025641,1.55834915997084E-10,286,0,1,38,342,0,0.0080215,5.3353956232687E-07,0
70.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0,1,42,0,0,42,0,1,1,42,0,0.004246,0,0
63.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.833317,6,1716,0.166658,9.30399999999285E-11,286,0,1,6,342,0,0.011801,5.85538472222223E-07,0
43.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.966677,30,1260,0.033335,4.68347205707381E-11,42,0,1,29,42,0,0.000957,2.30473590725327E-06,0
92.2,b8:27:eb:f9:00:d6,ff:ff:ff:ff:ff:ff,0.994842,157,44902,0.005678,2.76163443737673E-06,286,0,1,0,0,0,0,0,1
92.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.666635,3,858,0.3333175,1.10249999999929E-10,286,0,1,2,342,0,0.0607195,3.687525625E-05,1
91.2,b8:27:eb:f9:00:d6,ff:ff:ff:ff:ff:ff,0.999705,456,19152,0.001759,2.05783976334742E-05,42,0,1,0,0,0,0,0,1
91.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.799966,5,1430,0.199992,9.02500000000209E-11,286,0,1,5,342,0,0.030624,0.00118424008784,1
78.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.977776,45,1890,0.0222225,4.76942148760336E-11,42,0,1,44,42,0,0.0008885,6.47813549586777E-07,0
84.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.978275,46,13156,0.021739,9.78913580246954E-11,286,0,1,45,342,0,0.008053,9.16322738765432E-07,0
13.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.975006,40,11440,0.025,2.59763313609437E-11,286,0,1,39,342,0,0.008009,1.43516424194609E-06,0
22.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.978726,47,13442,0.021277,6.45746691871384E-11,286,0,1,46,342,0,0.008026,9.99193809073724E-07,0
43.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.966703,30,1260,0.033336,6.00356718192547E-11,42,0,1,29,42,0,0.000926,2.69214298263971E-05,0
85.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.944432,18,5148,0.055556,2.40027681660897E-10,286,0,1,17,342,0,0.011067,1.06552864152249E-05,0
2.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.916656,12,504,0.083332,2.63685950413222E-10,42,0,1,11,42,0,0.004026,1.06711932231405E-06,0
67.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.979166,48,13728,0.020834,9.95789950203731E-11,286,0,1,47,342,0,0.008059,1.50513977908556E-06,0
67.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.979172,48,13728,0.020833,9.82046174739734E-11,286,0,1,47,342,0,0.008004,3.03762712358533E-06,0
5.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.975609,41,1722,0.0243905,2.23243749999999E-11,42,0,1,40,42,0,0.0008755,2.063301784375E-06,0
98.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.966657,30,1260,0.033333,6.41379310344727E-11,42,0,1,30,42,0,0.002293,4.84635356666667E-07,1
40.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.974965,40,1680,0.025,3.06048652202487E-11,42,0,1,39,42,0,0.000871,2.03041461275477E-06,0
74.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.818209,10,420,0.090915,5.25432098765606E-11,42,0,1,10,42,0,0.004001,1.044065E-08,0
77.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.949988,20,840,0.05,1.71495844875344E-10,42,0,1,19,42,0,0.003959,4.25742191689751E-06,0
87.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.967749,31,1302,0.0322595,1.38009999999994E-10,42,0,1,30,42,0,0.0008985,1.36594119555556E-06,0
99.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.899978,10,420,0.100001,7.75802469135569E-11,42,0,1,9,42,0,0.003979,7.10275580246914E-07,1
1.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.95246,41,1722,0.023809,2.00449999999995E-10,42,0,1,41,42,0,0.000878,2.13695720047591E-06,0
13.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.97499,40,11440,0.024999,8.08573307034829E-11,286,0,1,39,342,0,0.008006,8.48540869165023E-07,0
35.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.977274,44,1848,0.022727,6.3885343428882E-11,42,0,1,43,42,0,0.000869,1.49470838290968E-08,0
98.2,b8:27:eb:f9:00:d6,ff:ff:ff:ff:ff:ff,0.990201,149,42614,0.00567,4.41958178153305E-05,286,0,1,0,0,0,0,0,1
98.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.966667,30,1260,0.033334,9.4639714625435E-11,42,0,1,26,42,0,0.250857,0.031319835407457,1
18.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.799997,5,210,0.199996,1.2818750000001E-10,42,0,1,5,42,0,0.004022,1.5292E-09,0
7.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.950007,20,5720,0.05,2.73390581717464E-10,286,0,1,19,342,0,0.011048,6.00415294736842E-06,0
68.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.999965,36,1512,0.028571,4.97044897959178E-10,42,0,1,35,42,0,0.000912,9.8971344E-07,0
92.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.666668,3,858,0.333334,6.4000000000128E-11,286,0,1,3,342,0,0.011123,1.33755555555557E-09,1
12.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.999965,10,420,0.111106,9.21728395062178E-11,42,0,1,9,42,0,0.003995,2.41728395061728E-09,0
78.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.977778,45,1890,0.0222225,1.69993801652894E-10,42,0,1,44,42,0,0.0009085,2.71617105371901E-07,0
85.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.944429,18,5148,0.055559,2.08698961937709E-10,286,0,1,17,342,0,0.011077,7.0966800899654E-06,0
48.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.97435,39,11154,0.02564,1.34293628808871E-11,286,0,1,38,342,0,0.0092465,1.64273181668975E-05,0
42.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.977793,45,12870,0.0222215,2.26998966942144E-11,286,0,1,44,342,0,0.0080255,6.03008857438017E-07,0
98.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.966663,30,1260,0.033333,1.37957193816871E-10,42,0,1,30,42,0,0.0022825,9.32018805555556E-07,1
9.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.888902,9,378,0.1111135,1.24937499999964E-10,42,0,1,8,42,0,0.0040035,3.639087E-06,0
87.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.967742,31,1302,0.032259,1.0292888888888E-10,42,0,1,30,42,0,0.0009215,2.40068470666667E-06,0
75.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.950006,20,5720,0.050001,1.5674238227147E-10,286,0,1,19,342,0,0.011059,3.31235866481994E-06,0
39.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.857157,13,546,0.0714325,8.93541666666893E-11,42,0,1,13,42,0,0.003962,6.50129313609467E-07,0
68.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.971444,35,1470,0.028571,2.72802768166084E-11,42,0,1,34,42,0,0.0009165,3.99838412110727E-06,0
71.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.97059,34,9724,0.029412,1.38027548209371E-10,286,0,1,33,342,0,0.00802,2.15959483379247E-06,0
15.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.972224,36,10296,0.027779,2.12277551020399E-11,286,0,1,35,342,0,0.007995,1.04127059102041E-06,0
70.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0,1,42,0,0,42,0,1,1,42,0,0.004444,0,0
10.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.973685,38,10868,0.026316,1.79371804236659E-11,286,0,1,37,342,0,0.007999,6.53282888970051E-06,0
25.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.899992,10,420,0.099999,1.92987654320977E-10,42,0,1,9,42,0,0.003983,1.42747654320988E-08,0
34.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.888908,9,378,0.111115,7.09999999999998E-11,42,0,1,8,42,0,0.003982,4.40648484375E-07,0
69.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.833336,6,1716,0.166662,1.4216000000002E-10,286,0,1,6,342,0,0.0111155,7.34361222222222E-07,0
40.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.975017,40,1680,0.025,2.14245890861276E-10,42,0,1,39,42,0,0.000898,1.84460213938199E-06,0
5.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.975609,41,1722,0.02439,6.49243749999979E-11,42,0,1,40,42,0,0.000903,2.1732353775E-06,0
83.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.947382,19,798,0.0526375,2.46666666666648E-10,42,0,1,18,42,0,0.0040015,2.57200542283951E-06,0
35.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.97728,44,1848,0.022727,4.58280151433188E-11,42,0,1,43,42,0,0.00092,2.17101646619794E-06,0
64.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.954537,22,6292,0.045458,1.95455782312917E-10,286,0,1,21,342,0,0.010865,2.9277666984127E-06,0
26.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.750011,4,1144,0.250006,4.02222222223027E-11,286,0,1,4,342,0,0.011151,9.98855249999999E-07,0
11.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.978724,47,1974,0.021277,5.47164461247605E-11,42,0,1,46,42,0,0.0008865,0.000564532157594,0
32.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.972951,37,10582,0.027026,3.9076388888891E-11,286,0,1,36,342,0,0.0080165,1.79024852700617E-06,0
15.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.944453,35,10010,0.0277775,5.89697231833916E-11,286,0,1,35,342,0,0.007996,9.87349074285714E-07,0
94.2,b8:27:eb:f9:00:d6,ff:ff:ff:ff:ff:ff,0.163781,26,7436,0.005888,2.0960061824E-06,286,0,1,0,0,0,0,0,1
8.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.973678,38,10868,0.026316,1.13640613586558E-10,286,0,1,37,342,0,0.007986,1.58581980569759E-06,0
79.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.972227,36,10296,0.027778,1.11221224489797E-10,286,0,1,35,342,0,0.008024,1.6515214155102E-06,0
41.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.799978,5,210,0.199994,5.2500000000105E-12,42,0,1,5,42,0,0.004069,1.2091064E-07,0
59.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.846172,12,504,0.076928,2.72743801652917E-10,42,0,1,12,42,0,0.0168805,0.000903140516833,0
52.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.9565,23,966,0.0434795,2.32561983471074E-10,42,0,1,22,42,0,0.003924,5.32727134297521E-07,0
3.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.954559,22,6292,0.045454,1.08439909297029E-10,286,0,1,21,342,0,0.011012,1.76503157823129E-06,0
92.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.666655,3,858,0.3333275,2.24999999996287E-12,286,0,1,3,342,0,0.011173,3.13148666666667E-07,1
33.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.888889,9,378,0.111113,3.11859374999989E-10,42,0,1,9,42,0,0.004002,1.60814098765432E-07,0
10.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.973686,38,10868,0.026315,6.12169466764047E-11,286,0,1,37,342,0,0.007995,1.22594263696129E-06,0
31.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.933332,15,4290,0.0666695,8.93877551020278E-11,286,0,1,14,342,0,0.011082,3.10106294387755E-06,0
65.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.979581,49,14014,0.0204075,9.43919270833317E-11,286,0,1,48,342,0,0.0080315,4.35730056206597E-06,0
25.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.899988,10,420,0.100001,1.61333333333352E-10,42,0,1,9,42,0,0.004089,9.02373061728395E-07,0
13.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.975003,40,11440,0.025,1.41455621301774E-10,286,0,1,39,342,0,0.008005,8.96512845496384E-07,0
3.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.954534,22,6292,0.045454,1.11904761904774E-10,286,0,1,21,342,0,0.011042,2.46937320181406E-06,0
1.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.976197,42,1764,0.02381,1.00558001189764E-10,42,0,1,41,42,0,0.000882,2.35105314693635E-07,0
78.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.977774,45,1890,0.022222,1.97995867768608E-11,42,0,1,44,42,0,0.00087,8.75963836260331E-07,0
36.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.979168,48,2016,0.020833,1.21457673155268E-11,42,0,1,47,42,0,0.00086,4.45699749207786E-07,0
81.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.950008,20,5720,0.049997,2.21822714681437E-10,286,0,1,19,342,0,0.01105,2.16008421052632E-06,0
23.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.965531,29,8294,0.0344835,6.89732142857184E-11,286,0,1,28,342,0,0.0080045,6.943935E-07,0
17.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.968754,32,1344,0.03125,8.17252861602504E-11,42,0,1,31,42,0,0.00088,1.84667675754422E-06,0
25.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.900016,10,420,0.100007,2.46839506172876E-10,42,0,1,9,42,0,0.003972,2.52544543209876E-07,0
49.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.962973,27,7722,0.037038,5.30902366863908E-11,286,0,1,26,342,0,0.0080005,9.55200847633136E-07,0
70.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0,1,42,0,0,42,0,1,1,42,0,0.004516,0,0
3.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.95453,22,6292,0.045454,9.24399092970554E-11,286,0,1,22,342,0,0.0110305,3.62168177066116E-06,0
61.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.999962,9,378,0.124993,7.14937500000036E-10,42,0,1,8,42,0,0.004025,1.1583375E-06,0
91.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.799979,5,1430,0.1999955,9.68750000001938E-12,286,0,1,5,342,0,0.007936,3.1975999999998E-10,1
91.2,b8:27:eb:f9:00:d6,ff:ff:ff:ff:ff:ff,0.149839,72,3024,0.001763,4.88739058520135E-07,42,0,1,0,0,0,0,0,1
98.2,b8:27:eb:f9:00:d6,ff:ff:ff:ff:ff:ff,0.311886,49,14014,0.005684,1.06789642760417E-05,286,0,1,0,0,0,0,0,1
98.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.966696,30,1260,0.033335,9.51224732461244E-11,42,0,1,30,42,0,0.001188,0.001823851370267,1
49.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.962964,27,7722,0.0370385,6.16094674556225E-11,286,0,1,26,342,0,0.008028,7.11618553254438E-06,0
22.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.978721,47,13442,0.0212765,5.79872400756159E-11,286,0,1,46,342,0,0.0080055,1.14914721550095E-06,0
54.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.976185,42,12012,0.023809,1.07262343842955E-10,286,0,1,41,342,0,0.008007,6.406500594884E-07,0
15.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.972226,36,10296,0.027779,4.61012244897945E-11,286,0,1,35,342,0,0.008047,2.35108117061224E-06,0
56.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.978715,47,1974,0.021276,1.12424385633264E-11,42,0,1,46,42,0,0.0008815,4.29408039697543E-07,0
61.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.874999,8,336,0.125006,9.61224489796663E-11,42,0,1,7,42,0,0.003994,2.63733869387755E-06,0
67.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.979167,48,13728,0.020833,3.92458125848763E-11,286,0,1,47,342,0,0.008019,1.63337066545948E-06,0
12.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.888862,9,378,0.111112,1.74687500000008E-10,42,0,1,9,42,0,0.004078,8.13915333333333E-07,0
84.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.978248,46,13156,0.021739,7.390913580247E-11,286,0,1,45,342,0,0.008013,8.56166462222222E-07,0
7.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.950006,20,5720,0.050003,1.12321329639897E-10,286,0,1,19,342,0,0.011028,8.0828551800554E-06,0
71.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.970555,34,9724,0.029412,5.83654729109272E-11,286,0,1,33,342,0,0.007993,4.04555583103765E-07,0
36.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.979166,48,2016,0.020833,1.5366229062926E-11,42,0,1,47,42,0,0.000863,8.94838201901313E-07,0
25.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.89999,10,420,0.099994,2.50098765432105E-10,42,0,1,9,42,0,0.004143,4.93009432098766E-07,0
70.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0,1,42,0,0,42,0,1,1,42,0,0.004485,0,0
8.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.973689,38,10868,0.026315,7.3047479912348E-11,286,0,1,37,342,0,0.008001,1.14328002045289E-06,0
16.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.959992,25,7150,0.039999,4.01388888888903E-11,286,0,1,24,342,0,0.010803,4.6281081875E-06,0
35.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.999961,45,1890,0.022728,1.51591890495867E-09,42,0,1,44,42,0,0.000903,3.79798563533058E-07,0
35.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.977269,44,1848,0.022728,1.14290968090857E-10,42,0,1,43,42,0,0.000882,1.29637468902109E-08,0
96.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.966671,30,1260,0.033333,4.7973840665867E-11,42,0,1,30,42,0,0.0008995,2.29060626666667E-07,1
23.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.965527,29,8294,0.0344825,3.79528061224496E-11,286,0,1,28,342,0,0.008022,1.32037142040816E-05,0
81.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.90001,19,5434,0.050002,5.95802469135726E-11,286,0,1,19,342,0,0.011055,1.35546910249307E-06,0
84.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.978265,46,13156,0.021739,1.32217283950616E-10,286,0,1,45,342,0,0.00802,7.6450934617284E-07,0
6.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.952379,21,6006,0.0476205,1.65947500000001E-10,286,0,1,20,342,0,0.011034,3.1609393475E-06,0
10.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.973678,38,10868,0.026315,3.63433162892647E-11,286,0,1,37,342,0,0.007992,3.76199418699781E-06,0
50.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.975614,41,1722,0.02439,1.21774999999995E-11,42,0,1,40,42,0,0.000862,5.655490975E-07,0
89.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.979601,49,2058,0.0204085,4.25645399305554E-10,42,0,1,48,42,0,0.000907,3.291271984375E-06,0
65.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.979602,49,14014,0.020408,3.13177083333346E-11,286,0,1,48,342,0,0.008018,1.999174234375E-06,0
53.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.978725,47,1974,0.021277,3.61025519848767E-11,42,0,1,46,42,0,0.0008805,4.02670200378072E-07,0
84.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.978261,46,13156,0.02174,7.14044444444395E-11,286,0,1,45,342,0,0.00801,7.24655947654321E-07,0
81.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.999989,21,6006,0.049999,2.08847499999991E-10,286,0,1,20,342,0,0.011132,8.39542041E-06,0
60.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.97296,37,10582,0.0270265,1.01666666666667E-10,286,0,1,36,342,0,0.008012,5.51316999714506E-05,0
25.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.900012,10,420,0.100004,2.8222222222217E-11,42,0,1,9,42,0,0.003988,8.58412E-07,0
13.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.974997,40,11440,0.024999,4.47376725838276E-11,286,0,1,39,342,0,0.00803,8.82941558185404E-07,0
100.2,b8:27:eb:f9:00:d6,ff:ff:ff:ff:ff:ff,0.346895,167,7014,0.001758,1.73376360723617E-06,42,0,1,0,0,0,0,0,1
100.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.928552,14,588,0.071427,2.2607100591716E-10,42,0,1,14,42,0,0.004146,0.006181553095781,1
82.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.928571,14,588,0.07143,1.44556213017713E-10,42,0,1,13,42,0,0.004032,2.9077874556213E-07,0
25.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.900003,10,420,0.100006,2.08666666666674E-10,42,0,1,9,42,0,0.004022,9.82888888888889E-08,0
93.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.900022,10,2860,0.100009,5.99580246913544E-10,286,0,1,10,342,0,0.0113655,7.33661000000001E-09,1
35.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.977271,44,1848,0.022727,3.38528934559199E-11,42,0,1,43,42,0,0.000879,2.10740854515955E-08,0
53.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.978725,47,1974,0.021277,7.06677693761799E-11,42,0,1,46,42,0,0.0008805,4.00318680529301E-07,0
78.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.977779,45,1890,0.022222,2.52784090909082E-11,42,0,1,44,42,0,0.0008985,4.13514885847107E-07,0
55.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.964292,28,1176,0.035714,3.34348422496588E-11,42,0,1,27,42,0,0.003915,2.64658517146776E-06,0
87.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.999957,32,1344,0.032258,7.29927159209225E-11,42,0,1,31,42,0,0.000895,2.14843354422477E-06,0
52.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.956507,23,966,0.043479,1.63605371900824E-10,42,0,1,22,42,0,0.0039345,5.2244626446281E-07,0
96.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.96667,30,1260,0.033334,7.87990487514889E-11,42,0,1,30,42,0,0.0009365,7.8130889E-07,1
100.2,b8:27:eb:f9:00:d6,ff:ff:ff:ff:ff:ff,0.275103,136,5712,0.001758,1.31974438222222E-06,42,0,1,0,0,0,0,0,1
100.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.928553,14,588,0.071428,1.65822485207122E-10,42,0,1,14,42,0,0.003991,0.00068053488474,1
87.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.967703,31,1302,0.032258,9.23788888888893E-11,42,0,1,30,42,0,0.0008935,7.45686632222222E-07,0
86.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.666663,3,126,0.3333315,6.25000000008189E-12,42,0,1,3,42,0,0.004121,1.51755555555556E-09,0
71.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.970588,34,9724,0.029411,8.72139577594125E-11,286,0,1,33,342,0,0.008011,8.10306060238751E-06,0
82.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.928584,14,588,0.071428,9.91715976331119E-11,42,0,1,13,42,0,0.004001,3.01264485207101E-07,0
67.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.979171,48,13728,0.020834,5.78189225894038E-11,286,0,1,47,342,0,0.008008,1.49906340878225E-06,0
29.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.91665,12,3432,0.083337,2.79239669421487E-10,286,0,1,11,342,0,0.011055,5.40155719008264E-07,0
2.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.833344,11,462,0.0833365,1.79840000000038E-10,42,0,1,11,42,0,0.003969,1.01144383471074E-06,0
5.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.975621,41,1722,0.024391,2.08249374999999E-10,42,0,1,40,42,0,0.0009075,0.00019542356584,0
88.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.979584,49,2058,0.0204075,2.02458333333331E-10,42,0,1,48,42,0,0.0008745,4.89990021484375E-06,0
84.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.978253,46,13156,0.02174,1.79020246913574E-10,286,0,1,45,342,0,0.008058,8.65319325432099E-07,0
25.1,b8:27:eb:f7:fc:f5,ff:ff:ff:ff:ff:ff,0.89996,10,420,0.100001,2.50469135802463E-10,42,0,1,9,42,0,0.004065,1.66678595061728E-06,0
