FLOW serial number,FLOW source,FLOW destination,FLOW duration,FLOW packet count,FLOW bytes count,FLOW TX time difference median,FLOW TX time difference variance,FLOW packet length median,FLOW packet length variance,FLOW to router or broadcast,FLOW response time median,FLOW response time variance,FLOW response time average,FLOW response time min,FLOW response time max,FLOW label
49.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.119086,32,3264,0.003015,1.66120754006243E-06,102,0,1,0.001883,1.66806134027055E-06,0.002729580645161,0.001795,0.006692,0
24.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.180554,50,5100,0.002961,2.57041719450229E-06,102,0,1,0.001843,2.24403379508538E-06,0.002534795918367,0.001685,0.009579,0
10.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.111991,34,3468,0.002979,9.83832888888889E-07,102,0,1,0.001821,9.52988271808999E-07,0.00221396969697,0.001735,0.005876,0
84.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.161702,50,5100,0.003005,5.45256447313619E-07,102,0,1,0.0018275,5.3481977E-07,0.0021387,0.001431,0.005187,0
31.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.177922,50,5100,0.002991,1.36904977176177E-06,102,0,1,0.001843,1.35918836568097E-06,0.002507959183673,0.001768,0.005985,0
53.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.176339,50,5100,0.003033,1.80483761349438E-06,102,0,1,0.001845,1.66825986838817E-06,0.002487265306122,0.001696,0.008265,0
65.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.17728,50,5100,0.002953,1.77626432486464E-06,102,0,1,0.001846,1.69654148604748E-06,0.00253106122449,0.001697,0.006209,0
35.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.178373,50,5100,0.002979,1.74815876634735E-06,102,0,1,0.0018255,1.6337872176E-06,0.00248432,0.001706,0.007272,0
51.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.030131,8,816,0.003048,4.54043653061225E-06,102,0,1,0.00188,4.10963424489796E-06,0.003027571428571,0.001783,0.007463,0
76.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.169398,50,5100,0.002973,1.13017723448563E-06,102,0,1,0.001817,1.12468262057476E-06,0.002301306122449,0.001687,0.006459,0
58.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.163475,45,4590,0.003074,1.52960813378099E-06,102,0,1,0.0018375,1.20761663636364E-06,0.002452,0.001724,0.006235,0
37.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.151955,45,4590,0.0029805,1.35527070402893E-06,102,0,1,0.0018405,1.28272629080578E-06,0.002309568181818,0.001703,0.007434,0
49.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.016457,5,510,0.0030385,3.7760221875E-06,102,0,1,0.0019245,2.08937025E-06,0.0027035,0.001765,0.0052,0
17.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.228932,50,5100,0.004185,1.4926210545606E-06,102,0,1,0.00189,9.76209714285714E-07,0.002404571428571,0.00172,0.005448,0
67.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.178603,50,5100,0.003232,8.72768488129946E-07,102,0,1,0.001892,8.7806916E-07,0.0024682,0.001736,0.005301,0
71.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.17097,50,5100,0.002988,1.05723068054977E-06,102,0,1,0.001864,1.02302048979592E-06,0.002365,0.001732,0.005679,0
47.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.188423,50,5100,0.003185,2.55108464056643E-06,102,0,1,0.001841,1.8643187984E-06,0.00248696,0.001664,0.009676,0
94.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.457341,50,5100,0.007116,3.69557275968347E-05,102,0,1,0.0039135,3.390078437E-05,0.0064957,0.001785,0.028161,1
66.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.182729,50,5100,0.003153,1.22785307538526E-06,102,0,1,0.0018525,1.1640043184E-06,0.00247196,0.00164,0.005917,0
9.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.061105,19,1938,0.0029625,8.20874089506173E-07,102,0,1,0.001861,8.39584620498615E-07,0.002342894736842,0.001768,0.004552,0
29.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.16823,50,5100,0.003014,9.71033623490212E-07,102,0,1,0.0018305,9.334812944E-07,0.00223816,0.001689,0.00638,0
73.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.165875,50,5100,0.002987,9.00988325697626E-07,102,0,1,0.001841,8.44386896293211E-07,0.002265959183673,0.001697,0.006559,0
8.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.190642,50,5100,0.003006,5.94113814493961E-06,102,0,1,0.001854,5.9693972244898E-06,0.002782428571429,0.001683,0.016162,0
100.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.27339,50,5100,0.004544,8.49359954352353E-06,102,0,1,0.002954,8.62820093877551E-06,0.004163,0.001748,0.014723,1
53.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.167579,50,5100,0.002954,1.0190642240733E-06,102,0,1,0.001846,9.5681449396085E-07,0.002327530612245,0.001715,0.006053,0
88.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.079226,23,2346,0.002955,2.28178214876033E-06,102,0,1,0.0018335,2.33536390909091E-06,0.002493,0.001692,0.007857,0
92.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.20364,50,5100,0.003224,4.23025595251978E-06,102,0,1,0.001915,4.29477404581424E-06,0.002903510204082,0.00172,0.013928,1
19.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.167587,50,5100,0.00306,6.73666081632653E-07,102,0,1,0.0018795,7.4104129E-07,0.0022705,0.001557,0.005788,0
44.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.174261,50,5100,0.002976,9.52559532694711E-07,102,0,1,0.0018425,9.431866E-07,0.0024038,0.001708,0.0049,0
41.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.168541,50,5100,0.002937,1.52926203331945E-06,102,0,1,0.001827,1.0730610624E-06,0.00224624,0.001684,0.006239,0
53.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.182449,50,5100,0.00302,1.9329263698459E-06,102,0,1,0.001866,1.93712809E-06,0.0025979,0.001647,0.0076,0
44.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.17377,50,5100,0.00301,1.01071062807164E-06,102,0,1,0.001863,1.01011176009996E-06,0.002367489795918,0.001656,0.005413,0
84.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.085811,25,2550,0.003045,1.40561641493056E-06,102,0,1,0.0018265,1.53627957638889E-06,0.002429416666667,0.001654,0.00665,0
95.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.176583,50,5100,0.00304,1.36021480716368E-06,102,0,1,0.001859,1.01813428238234E-06,0.002447408163265,0.001753,0.006603,1
34.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.172884,50,5100,0.003024,1.30426838900458E-06,102,0,1,0.001854,1.29759912369846E-06,0.002387244897959,0.001727,0.007949,0
98.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.23677,50,5100,0.004216,6.32804648812995E-06,102,0,1,0.001935,6.15358327613494E-06,0.003011224489796,0.001659,0.015237,1
7.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.174362,50,5100,0.003037,1.30539362932112E-06,102,0,1,0.001854,1.32841919950021E-06,0.002357326530612,0.001734,0.008197,0
19.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.179314,50,5100,0.002991,2.14398816743024E-06,102,0,1,0.0018055,2.1570120004E-06,0.00251886,0.001516,0.007163,0
13.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.18805,50,5100,0.003046,2.24476667471887E-06,102,0,1,0.001867,2.18246405497709E-06,0.002714836734694,0.001749,0.008777,0
50.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.067004,20,2040,0.003061,1.51578477562327E-06,102,0,1,0.001859,1.52840340166205E-06,0.002363421052632,0.001712,0.006903,0
95.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.199736,50,5100,0.003377,3.46398202165764E-06,102,0,1,0.001873,3.31007002832153E-06,0.002735632653061,0.001611,0.010204,1
78.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.19203,50,5100,0.003176,2.80219875468555E-06,102,0,1,0.001847,2.85952534693878E-06,0.002767571428571,0.001694,0.008786,0
93.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.205664,50,5100,0.003486,3.44166870470637E-06,102,0,1,0.001913,3.40008455226989E-06,0.002680244897959,0.001749,0.013436,1
23.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.217498,50,5100,0.00407,8.20689092877968E-07,102,0,1,0.002962,8.16468534777176E-07,0.003343469387755,0.002766,0.006802,0
87.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.128248,38,3876,0.00299,1.00501159532506E-06,102,0,1,0.0018465,8.0304904501385E-07,0.002279184210526,0.001719,0.005031,0
86.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.024974,8,816,0.002869,1.93701420408163E-06,102,0,1,0.00183,1.87384910204082E-06,0.002499428571429,0.001722,0.005754,0
8.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.17619,50,5100,0.002993,1.32527371428571E-06,102,0,1,0.001857,1.34472561432736E-06,0.002451346938776,0.001742,0.006118,0
94.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.441093,50,5100,0.006396,6.66856640099958E-05,102,0,1,0.0039795,5.97032003744E-05,0.00640784,0.00175,0.047964,1
81.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.083615,21,2142,0.003377,3.6542670875E-06,102,0,1,0.0019175,3.93283719E-06,0.0028399,0.001753,0.009967,0
93.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.166509,50,5100,0.002896,9.61749428571429E-07,102,0,1,0.00177,9.60880768846314E-07,0.002309081632653,0.001649,0.005211,1
97.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.293563,50,5100,0.003984,1.67044750545606E-05,102,0,1,0.0025755,1.684248776E-05,0.00482,0.001759,0.019478,1
98.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.286338,50,5100,0.002911,8.50516376201583E-05,102,0,1,0.0017915,7.89609062416E-05,0.00453172,0.001614,0.060813,1
53.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.178815,50,5100,0.003047,1.15155020408163E-06,102,0,1,0.001847,0.000165478774271,0.002479192307692,-0.062073,0.068716,0
1.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.164569,50,5100,0.002949,1.06471085964182E-06,102,0,1,0.001778,1.09230942857143E-06,0.002240857142857,0.001657,0.007422,0
65.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.10485,31,3162,0.003132,7.290656E-07,102,0,1,0.001844,7.3686165E-07,0.0022265,0.001731,0.005481,0
1.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.148651,43,4386,0.0029315,1.56543588038549E-06,102,0,1,0.001763,1.62297872562358E-06,0.00241280952381,0.00163,0.007306,0
4.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.216937,50,5100,0.003487,4.50594510204082E-06,102,0,1,0.001911,2.8903178516E-06,0.00264978,0.001723,0.010007,0
23.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.225948,50,5100,0.004049,1.95326782340691E-06,102,0,1,0.0029475,1.9082085396E-06,0.00352298,0.002816,0.010213,0
46.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.158765,50,5100,0.002976,5.37311765097876E-07,102,0,1,0.001835,5.07022856309871E-07,0.002131204081633,0.0017,0.00486,0
63.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.163473,50,5100,0.002982,5.66893945855893E-07,102,0,1,0.0018355,4.845631904E-07,0.00211264,0.001638,0.005209,0
95.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.164662,50,5100,0.002937,1.18466449229488E-06,102,0,1,0.001849,1.03891895876718E-06,0.002285979591837,0.001701,0.006877,1
22.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.083433,24,2448,0.003051,1.1495185973535E-06,102,0,1,0.00186,1.18956015122873E-06,0.002474608695652,0.001748,0.006133,0
93.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.24644,50,5100,0.003206,2.24817746863807E-05,102,0,1,0.00214,2.2411552119117E-05,0.003897408163265,0.001672,0.032833,1
98.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.412393,50,5100,0.00607,5.01793067213661E-05,102,0,1,0.0036725,5.91094330336E-05,0.00654808,0.001351,0.031984,1
92.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.336758,50,5100,0.005786,1.49872395027072E-05,102,0,1,0.003441,1.46285173696E-05,0.00482452,0.001754,0.01784,1
22.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.168495,50,5100,0.00298,8.99239730112453E-07,102,0,1,0.001813,8.594418544E-07,0.00230816,0.001547,0.005062,0
1.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.164912,50,5100,0.00308,5.82525022907122E-07,102,0,1,0.001869,5.60612139108705E-07,0.00227106122449,0.001646,0.004684,0
8.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.170632,50,5100,0.003029,8.6846693877551E-07,102,0,1,0.001838,9.07066509787589E-07,0.002324020408163,0.001554,0.005388,0
32.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.178052,50,5100,0.003035,2.42847787755102E-06,102,0,1,0.0019475,2.2853693984E-06,0.00253496,0.001668,0.010196,0
23.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.25039,50,5100,0.004224,3.09006057142857E-06,102,0,1,0.003008,2.5602596668055E-06,0.003954918367347,0.002825,0.00932,0
49.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.178258,50,5100,0.003015,1.22415329945856E-06,102,0,1,0.001824,1.2203244404E-06,0.00244686,0.001737,0.005463,0
24.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.180819,50,5100,0.002972,1.61434006830487E-06,102,0,1,0.001847,1.64706814410662E-06,0.002543244897959,0.001703,0.007263,0
93.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.379429,50,5100,0.005244,0.000154178961676,102,0,1,0.0021475,0.000135438184096,0.00532406,0.001716,0.080493,1
8.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.168,50,5100,0.002957,1.06401632653061E-06,102,0,1,0.001843,1.08182896043315E-06,0.002314755102041,0.001754,0.005911,0
81.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.191158,50,5100,0.003029,4.00702692544773E-06,102,0,1,0.001863,3.84969563515202E-06,0.002759448979592,0.001727,0.01328,0
31.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.637417,50,5080,0.003856,0.003749850481148,102,7.84,1,0.0019315,1.0554668644E-06,0.00251234,0.001691,0.006515,0
67.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.091426,25,2550,0.003387,1.76574465972222E-06,102,0,1,0.001858,1.6064243264E-06,0.00244944,0.001705,0.007122,0
44.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.159829,50,5100,0.002954,6.02898517284465E-07,102,0,1,0.001829,6.02089235318617E-07,0.002114224489796,0.001586,0.005976,0
92.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.269815,50,5100,0.00319,3.54858651428571E-05,102,0,1,0.002059,3.48109713696E-05,0.00433748,0.001531,0.036389,1
27.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.173426,50,5100,0.00297,1.90314323281966E-06,102,0,1,0.001824,1.74837616326531E-06,0.002348142857143,0.001614,0.008242,0
16.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.18566,50,5100,0.003012,2.31791993835902E-06,102,0,1,0.001858,2.24226137442732E-06,0.002661183673469,0.001718,0.009069,0
95.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.179358,50,5100,0.003042,1.66461092628072E-06,102,0,1,0.001845,1.65104546938775E-06,0.002461857142857,0.001627,0.006745,1
63.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.178073,50,5100,0.003057,1.96116995918367E-06,102,0,1,0.0018785,1.6176747124E-06,0.00245126,0.001716,0.007213,0
13.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.032333,9,918,0.003618,1.381053984375E-06,102,0,1,0.002459,1.392744359375E-06,0.002909875,0.001813,0.005065,0
95.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.182516,49,4998,0.003221,2.45890545138889E-06,102,0,1,0.0018745,2.54094004123264E-06,0.002591145833333,0.001779,0.009063,1
56.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.166562,50,5100,0.00297,1.06615156184923E-06,102,0,1,0.001841,1.08044775510204E-06,0.002290714285714,0.001702,0.006913,0
87.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.178878,50,5100,0.003032,1.21824583673469E-06,102,0,1,0.001843,1.14108394585589E-06,0.002524183673469,0.001659,0.005091,0
7.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.030011,8,816,0.00349,2.59803220408163E-06,102,0,1,0.002289,2.65567853061225E-06,0.003092571428571,0.001827,0.006553,0
85.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.191749,50,5100,0.003089,2.19501051145356E-06,102,0,1,0.001863,2.20447237734277E-06,0.002765897959184,0.001727,0.007327,0
46.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.164555,50,5100,0.002957,7.59765378592253E-07,102,0,1,0.001801,7.39027900041649E-07,0.002162653061224,0.001666,0.005798,0
19.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.130885,37,3774,0.0029475,1.70613587885802E-06,102,0,1,0.001823,1.49777197224251E-06,0.002478972972973,0.001697,0.006527,0
9.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.064164,17,1734,0.0031165,2.2940268125E-06,102,0,1,0.001816,2.56648180859375E-06,0.0028279375,0.00165,0.006798,0
31.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.16312,50,5100,0.002919,1.09694430570596E-06,102,0,1,0.001801,1.02261187588505E-06,0.002280040816327,0.001652,0.006789,0
83.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.158537,33,3366,0.0038885,8.72774607714844E-06,102,0,1,0.002108,8.81504435058594E-06,0.00310734375,0.001784,0.018082,0
11.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.172889,50,5100,0.00296,1.40700002249063E-06,102,0,1,0.001839,1.37205409E-06,0.0023871,0.001723,0.007291,0
99.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.24625,50,5100,0.003264,2.15738663723449E-05,102,0,1,0.00195,2.18541978708871E-05,0.003827081632653,0.001701,0.029086,1
17.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.172582,50,5100,0.00303,1.30276191170346E-06,102,0,1,0.001853,1.33618985672636E-06,0.002395020408163,0.001695,0.006357,0
4.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.02032,4,408,0.006708,1.65484222222222E-07,102,0,1,0.002003,5.41066666666667E-09,0.002053,0.001999,0.002157,0
32.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.214566,50,5100,0.00314,6.19235049979175E-06,102,0,1,0.0019495,5.9752005216E-06,0.00315172,0.001706,0.011651,0
95.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.185364,50,5100,0.003061,1.66133430237401E-06,102,0,1,0.001858,1.70151514202416E-06,0.002618204081633,0.001689,0.006797,1
92.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.175057,50,5100,0.003152,1.82102411911703E-06,102,0,1,0.002125,1.61881461E-06,0.0025699,0.001741,0.008548,1
64.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.198252,42,4284,0.00426,5.12162477929804E-06,102,0,1,0.002008,3.16742481737061E-06,0.002884365853659,0.00176,0.011069,0
97.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.273601,49,4998,0.0039815,1.44728777703993E-05,102,0,1,0.002912,1.46465214077468E-05,0.004502020408163,0.001704,0.018797,1
3.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.627212,12,1148,0.005212,0.006162088989107,102,80.2222222222222,1,0.002218,1.02577568595041E-06,0.002521363636364,0.00162,0.005249,0
21.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.136831,41,4182,0.0029835,7.88277174375E-07,102,0,1,0.001844,7.963227975E-07,0.00229745,0.00172,0.005085,0
56.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.167428,50,5100,0.003069,6.66080009995835E-07,102,0,1,0.001853,6.2889793E-07,0.0022839,0.001737,0.005743,0
41.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.200478,50,5100,0.003589,2.2992859516868E-06,102,0,1,0.001892,1.0059343756768E-06,0.002385693877551,0.001543,0.006039,0
65.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.11568,34,3468,0.003018,1.23521249035813E-06,102,0,1,0.0018715,1.24085838408305E-06,0.002384705882353,0.001723,0.006358,0
14.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.179852,50,5100,0.003065,1.20953302290712E-06,102,0,1,0.00188,1.17998637234486E-06,0.002504489795918,0.00173,0.00594,0
67.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.032033,6,612,0.006451,1.81956424E-06,102,0,1,0.002648,1.80135466666667E-06,0.003142,0.001835,0.005635,0
69.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.171414,50,5100,0.003022,8.68715082882132E-07,102,0,1,0.001848,6.99239331945023E-07,0.00232012244898,0.001672,0.004356,0
51.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.185384,50,5100,0.003412,1.22968014493961E-06,102,0,1,0.001904,1.2049849636E-06,0.00254342,0.001743,0.005519,0
62.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.177847,50,5100,0.003042,1.64457906538942E-06,102,0,1,0.001861,1.5853775184E-06,0.00245196,0.001765,0.008802,0
77.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.182342,50,5100,0.003347,1.12020084798001E-06,102,0,1,0.001861,1.2527908224E-06,0.00247976,0.001714,0.006158,0
84.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.166467,50,5100,0.002928,1.16249955102041E-06,102,0,1,0.001819,1.17201307122033E-06,0.002280897959184,0.001678,0.006327,0
92.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.484354,50,5100,0.006177,0.000291349854133,102,0,1,0.004028,0.000290607573648,0.007138673469388,0.001755,0.122535,1
1.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.173689,50,5100,0.00306,1.07264854643898E-06,102,0,1,0.002006,1.04836747355269E-06,0.002465530612245,0.001478,0.00569,0
100.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.338525,50,5100,0.004493,8.62532358525615E-05,102,0,1,0.003017,8.77147728163265E-05,0.005211857142857,0.001739,0.06633,1
37.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.014955,5,510,0.0034055,8.742756875E-07,102,0,1,0.002243,9.2193825E-07,0.0026205,0.001818,0.004178,0
21.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.178499,50,5100,0.002984,2.26749340191587E-06,102,0,1,0.001821,2.2045648516E-06,0.00251022,0.001642,0.009421,0
76.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.189506,50,5100,0.003198,2.08056575926697E-06,102,0,1,0.001868,2.0275096726364E-06,0.002683795918367,0.001741,0.007317,0
5.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.167553,50,5100,0.002977,9.64543022907122E-07,102,0,1,0.0018385,9.958706596E-07,0.00232802,0.001642,0.005105,0
4.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.11422,35,3570,0.00298,9.36816653979239E-07,102,0,1,0.001816,9.1685056E-07,0.0022642,0.001721,0.006554,0
28.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.165774,50,5100,0.002991,9.06336408163265E-07,102,0,1,0.001848,9.19743865056226E-07,0.002236632653061,0.001626,0.005225,0
33.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.542898,44,4488,0.004042,0.001043670502063,102,0,1,0.001973,0.001001633107289,0.010218674418605,0.001772,0.176186,0
17.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.175692,50,5100,0.003041,1.13589796168263E-06,102,0,1,0.001847,1.11059103123698E-06,0.002455224489796,0.00173,0.005842,0
41.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.168799,50,5100,0.002947,1.906249454394E-06,102,0,1,0.001835,1.85176796418159E-06,0.002357489795918,0.00171,0.009366,0
42.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.179726,50,5100,0.003032,1.88756761765931E-06,102,0,1,0.0018525,1.8578252896E-06,0.00251552,0.001444,0.007429,0
53.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.201289,50,5100,0.003677,2.70389332278217E-06,102,0,1,0.0018575,2.0330114916E-06,0.00250278,0.001732,0.008295,0
3.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.020509,4,408,0.006883,1.92388888888888E-08,102,0,1,0.0020655,1.9441875E-09,0.00208625,0.002052,0.002162,0
18.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.166609,50,5100,0.003055,7.29095333610995E-07,102,0,1,0.0018485,6.572454516E-07,0.00219478,0.001713,0.005505,0
88.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.173358,50,5100,0.003002,1.12000207496876E-06,102,0,1,0.001836,1.0813281344E-06,0.00238416,0.001676,0.005927,0
15.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.187981,50,5100,0.002993,4.41907834902124E-06,102,0,1,0.0018345,4.2710049956E-06,0.00271938,0.001662,0.014563,0
46.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.171959,50,5100,0.002982,1.63247831403582E-06,102,0,1,0.001861,1.6079989820908E-06,0.002394551020408,0.001755,0.007506,0
82.1,78:0c:b8:8b:4d:90,50:c7:bf:51:1e:3f,0.189844,50,5100,0.002987,2.39406055893378E-06,102,0,1,0.001862,2.21818168429821E-06,0.002738775510204,0.001589,0.0072,0
